stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,4,D-22.2G,Yellow 936,16,4,D-22.1E,2
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,5,D-22.1G,Orange 787,22,5,D-22.4E,3
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,6,D-22.4G,Green 974,8,6,D-22.3D,1
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,7,D-22.3E,Orange 222,14,7,D-22.2D,4
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,8,D-22.2E,Black 787,3,8,D-22.1D,1
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,9,D-22.1E,Navy 129,18,9,D-22.4D,2
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,11,D-22.4E,Navy 799,21,10,D-22.3C,1
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,12,D-22.3D,Orange 811,13,11,D-22.2C,1
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,13,D-22.2D,Black 744,27,,,
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,14,D-22.1D,Green 783,18,,,
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,15,D-22.4D,Green 198,12,,,
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,16,D-22.3C,Navy 473,17,,,
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,17,D-22.2C,Orange 287,12,,,
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,18,D-22.1C,Black 917,6,,,
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,1,D-21.3E,Orange 312,19,1,D-21.4G,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,2,D-21.4G,Orange 472,15,2,D-21.1G,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,3,D-21.1G,Navy 080,21,3,D-21.2G,3
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,4,D-21.2G,Black 583,19,4,D-21.2E,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,5,D-21.2E,Orange 449,18,5,D-21.4E,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,6,D-21.1E,Black 847,18,6,D-21.3D,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,7,D-21.4E,Orange 373,16,7,D-21.2D,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,8,D-21.3D,Orange 384,22,8,D-21.1D,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,9,D-21.2D,Navy 171,19,9,D-21.4D,4
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,10,D-21.1D,Navy 402,15,10,D-21.3C,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,11,D-21.4D,Black 859,15,11,D-21.2C,2
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,12,D-21.3C,Green 250,18,12,D-21.1C,3
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,13,D-21.2C,Black 895,18,13,D-21.4C,2
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,14,D-21.1C,Yellow 058,5,14,D-21.3B,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,15,D-21.4C,Green 817,14,15,D-21.2B,2
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,16,D-21.3B,Yellow 304,11,16,D-21.4B,2
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,17,D-21.2B,Yellow 861,21,17,D-21.3A,1
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,18,D-21.1B,Green 995,8,,,
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,19,D-21.4B,Navy 621,9,,,
,CX6,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,20,28,344,,20,D-21.3A,Yellow 466,15,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,1,D-18.4G,Orange 677,19,1,D-18.4G,3
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,2,D-18.3G,Orange 419,8,2,D-18.3G,2
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,3,D-21.4A,Black 356,14,3,D-21.4A,3
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,4,D-21.1A,Navy 366,14,4,D-21.1A,1
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,5,D-21.2A,Black 676,18,5,D-21.2A,2
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,6,D-18.1G,Navy 840,25,6,D-18.1G,3
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,7,D-18.2G,Green 879,12,7,D-18.2G,2
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,8,D-18.4B,Green 278,14,8,D-18.4B,2
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,9,D-18.1B,Green 396,22,9,D-18.1B,8
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,10,D-18.2B,Orange 349,24,10,D-18.2B,2
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,11,D-18.3B,Yellow 655,18,11,D-18.3B,2
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,12,D-18.4C,Black 963,12,12,D-18.3C,1
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,13,D-18.1C,Green 369,9,13,D-18.4D,1
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,14,D-18.2C,Yellow 907,10,14,D-18.3D,2
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,15,D-18.3C,Black 032,16,15,D-18.2A,1
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,16,D-18.4D,Black 442,13,16,D-18.3A,1
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,17,D-18.1D,Black 238,8,17,D-18.2E,1
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,18,D-18.2D,Black 613,7,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,19,D-18.3D,Orange 035,9,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,20,D-18.2A,Green 275,21,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,21,D-18.1A,Navy 332,4,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,22,D-18.3A,Navy 630,10,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,23,D-18.4E,Orange 326,11,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,24,D-18.1E,Navy 614,10,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,25,D-18.2E,Green 164,18,,,
,CX7,LDCD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,26,37,395,,26,D-18.3E,Navy 726,12,,,
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,1,D-17.2B,Orange 514,10,1,D-17.2B,1
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,2,D-17.3B,Orange 432,20,2,D-17.4C,3
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,3,D-17.4C,Navy 238,10,3,D-17.2C,2
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,4,D-17.1C,Green 852,14,4,D-17.3C,1
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,5,D-17.2C,Yellow 566,29,5,D-17.1D,1
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,6,D-17.3C,Yellow 298,9,6,D-17.2D,2
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,7,D-17.4D,Navy 337,5,7,D-17.4E,1
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,8,D-17.1D,Yellow 831,8,8,D-17.1E,3
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,9,D-17.2D,Orange 988,13,9,D-17.2E,2
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,10,D-17.3D,Green 707,22,10,D-17.3E,2
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,11,D-17.4E,Green 022,22,11,D-17.1G,4
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,12,D-17.1E,Navy 711,13,12,D-17.2G,2
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,13,D-17.2E,Orange 625,12,13,D-17.3G,2
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,14,D-17.3E,Navy 040,12,14,D-18.4A,1
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,15,D-17.4G,Navy 101,7,,,
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,16,D-17.1G,Navy 140,17,,,
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,17,D-17.2G,Navy 190,10,,,
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,19,D-17.3G,Yellow 891,10,,,
,CX8,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,21,27,309,,21,D-18.4A,Black 316,19,,,
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,1,D-17.4A,Orange 277,9,1,D-17.1B,1
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,2,D-17.1A,Green 110,17,2,D-14.2G,6
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,3,D-17.1B,Black 376,23,3,D-14.2E,1
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,4,D-17.3A,Navy 269,16,4,D-14.3E,2
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,5,D-17.4B,Black 770,6,5,D-14.4D,3
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,6,D-17.2A,Black 294,13,6,D-14.3D,2
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,7,D-14.2G,Green 091,20,7,D-14.1D,2
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,8,D-14.2E,Navy 605,12,8,D-14.4E,1
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,9,D-14.3E,Yellow 191,16,9,D-14.1E,1
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,10,D-14.4D,Green 875,12,10,D-14.4G,2
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,11,D-14.3D,Orange 747,21,11,D-14.1G,1
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,12,D-14.2D,Orange 377,13,,,
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,13,D-14.1D,Yellow 022,24,,,
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,14,D-14.4E,Yellow 351,17,,,
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,15,D-14.1E,Green 806,12,,,
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,16,D-14.4G,Green 393,20,,,
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,17,D-14.1G,Green 328,12,,,
,CX9,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,22,313,,18,D-14.3G,Navy 982,14,,,
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,1,C-1.1G,Yellow 708,23,1,C-1.1G,2
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,2,C-1.2G,Yellow 893,15,2,C-1.2G,2
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,3,C-1.4G,Yellow 096,14,3,C-1.4G,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,5,C-1.3G,Yellow 263,2,4,C-2.1A,5
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,6,C-2.1A,Black 182,19,5,C-2.4A,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,7,C-2.2A,Yellow 003,25,6,C-2.3A,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,8,C-2.4A,Black 431,7,7,C-2.1B,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,9,C-2.3A,Orange 390,12,8,C-2.1D,2
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,10,C-2.1B,Orange 996,15,9,C-2.3C,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,11,C-2.1D,Green 521,14,10,C-2.4C,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,12,C-2.3C,Navy 758,15,11,C-2.2C,2
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,13,C-2.4C,Navy 361,10,12,C-2.1C,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,14,C-2.2C,Navy 015,19,13,C-1.3E,2
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,15,C-2.1C,Green 359,19,14,C-1.4E,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,16,C-1.3E,Navy 450,23,15,C-1.2E,2
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,17,C-1.4E,Green 807,15,16,C-1.1E,3
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,18,C-1.2E,Navy 942,12,17,C-2.2B,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,19,C-1.1E,Yellow 581,28,18,C-2.4B,1
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,20,C-2.2B,Yellow 657,28,19,C-2.3B,3
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,21,C-2.4B,Black 379,14,,,
,CX114,HADD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,22,33,395,,22,C-2.3B,Navy 738,19,,,
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,1,C-24.1G,Black 073,16,1,C-24.2G,1
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,2,C-24.2G,Black 509,18,2,C-24.3G,1
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,3,C-24.4G,Green 607,7,3,C-24.2E,3
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,4,C-24.3G,Green 135,29,4,C-24.4E,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,5,C-24.2E,Yellow 026,18,5,C-24.3E,1
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,6,C-24.4E,Orange 687,24,6,C-1.1D,1
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,7,C-24.3E,Yellow 254,10,7,C-1.3C,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,8,C-1.1D,Green 677,17,8,C-1.4C,1
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,9,C-1.3C,Navy 987,12,9,C-1.2C,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,10,C-1.4C,Green 175,15,10,C-1.1C,3
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,11,C-1.2C,Orange 458,13,11,C-1.3B,1
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,12,C-1.1C,Black 374,25,12,C-1.4B,4
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,13,C-1.3B,Yellow 962,23,13,C-1.2B,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,14,C-1.4B,Yellow 306,6,14,C-1.1B,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,15,C-1.2B,Navy 062,16,15,C-1.3A,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,16,C-1.1B,Green 886,15,16,C-1.4A,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,17,C-1.3A,Orange 180,18,17,C-1.1A,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,18,C-1.4A,Yellow 155,8,18,C-1.2A,1
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,20,C-1.1A,Black 517,18,19,C-1.2D,1
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,21,C-1.2A,Green 615,12,20,C-1.3D,2
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,22,C-1.2D,Black 198,8,,,
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,23,C-1.4D,Navy 466,16,,,
,CX115,HADD, Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, DEC 7, 2023",CYCLE_1,,24,36,398,,24,C-1.3D,Navy 647,10,,,
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,1,C-24.2D,Green 375,17,1,C-24.2D,1
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,2,C-24.1D,Green 001,20,2,C-24.1D,3
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,4,C-24.4B,Black 588,16,3,C-24.4B,2
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,5,C-24.2B,Orange 009,17,4,C-24.2B,3
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,6,C-24.1B,Navy 324,21,5,C-24.1B,2
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,7,C-24.3A,Orange 962,8,6,C-24.3A,1
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,8,C-24.4A,Black 104,6,7,C-24.2A,1
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,9,C-24.2A,Green 052,10,8,C-24.1A,2
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,10,C-24.1A,Black 145,21,9,C-24.1E,3
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,11,C-24.1E,Orange 170,28,10,C-24.3D,1
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,12,C-24.3D,Orange 532,19,11,C-24.3C,2
,CX116,HADD, Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, DEC 7, 2023",CYCLE_1,,19,26,353,,13,C-24.4D,Green 090,16,12,C-24.2C,2
